meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,swim_time_as_time,alt_adjust_flag,converted_time_flag,elig_period_code,standard_name,RANK,full_desc_intl,fina_points,meet_city,country_code,time_is_for_ineligible_secondary_team_yn
"Grand Prix - Puchar Polski","28.18","4/30/2016","50 Backstroke LCM Female","POL","Poland","Urbanczyk, Aleksandra","F","11/13/1987","65","1/1/1900 12:00:28 AM","","","","n/a","22","50 Metres Backstroke Female LC","885","Szczecin","POL","N"
"Swedish Grand Prix","28.21","1/30/2016","50 Backstroke LCM Female","SWE","Sweden","Sjostrom, Sarah","F","8/17/1993","65","1/1/1900 12:00:28 AM","","","","n/a","23","50 Metres Backstroke Female LC","882","Malmo","SWE","N"
"53rd Trofeo Sette Colli","28.23","6/24/2016","50 Backstroke LCM Female","SVK","Slovakia","Listopadova, Katarina","F","3/22/1993","65","1/1/1900 12:00:28 AM","","","","n/a","24","50 Metres Backstroke Female LC","880","Rome","ITA","N"
"2016 Charlotte PSS","28.24","5/13/2016","50 Backstroke LCM Female","ZIM","Zimbabwe","Coventry, Kirsty","F","9/16/1983","65","1/1/1900 12:00:28 AM","","","","n/a","25","50 Metres Backstroke Female LC","879","Charlotte","USA","N"
"LEN: European Championships","28.32","5/20/2016","50 Backstroke LCM Female","UKR","Ukraine","Zevina, Daryna","F","9/1/1994","65","1/1/1900 12:00:28 AM","","","","n/a","26","50 Metres Backstroke Female LC","872","London","GBR","N"
"2016 Australian Champs","28.33","4/7/2016","50 Backstroke LCM Female","AUS","Australia","Whittaker, Sian","F","8/10/1997","65","1/1/1900 12:00:28 AM","","","","n/a","27","50 Metres Backstroke Female LC","871","Adelaide","AUS","N"
"National Spring Championships","28.34","4/22/2016","50 Backstroke LCM Female","ITA","Italy","Gemo, Elena","F","3/17/1987","65","1/1/1900 12:00:28 AM","","","","n/a","28","50 Metres Backstroke Female LC","870","Riccione","ITA","N"
"59th Milo Malaysia Open Swimming Championship","28.35","5/6/2016","50 Backstroke LCM Female","HKG","Hong Kong","Au, Stephanie","F","5/30/1992","65","1/1/1900 12:00:28 AM","","","","n/a","29","50 Metres Backstroke Female LC","869","Shah Alam Selangor","MAS","N"
"2016 Aquatic Super Series","28.38","2/5/2016","50 Backstroke LCM Female","CHN","China","Fu, Yuanhui","F","1/7/1996","65","1/1/1900 12:00:28 AM","","","","n/a","30","50 Metres Backstroke Female LC","866","Perth","AUS","N"
"Swim Open Stockholm","28.39","3/30/2016","50 Backstroke LCM Female","SWE","Sweden","Lindborg, Ida","F","6/13/1994","65","1/1/1900 12:00:28 AM","","","","n/a","31","50 Metres Backstroke Female LC","865","Stockholm","SWE","N"
"Turkcell Open Swimming Championships","28.41","5/27/2016","50 Backstroke LCM Female","TUR","Turkey","Avramova, Ekaterina","F","11/12/1991","65","1/1/1900 12:00:28 AM","","","","n/a","32","50 Metres Backstroke Female LC","864","Istanbul","TUR","N"
"2016 Konami Open","28.43","2/19/2016","50 Backstroke LCM Female","JPN","Japan","Sakai, Natsumi","F","6/19/2001","65","1/1/1900 12:00:28 AM","","","","n/a","33","50 Metres Backstroke Female LC","862","Tokyo","JPN","N"
"National Spring Championships","28.43","4/22/2016","50 Backstroke LCM Female","ITA","Italy","Barbieri, Arianna","F","2/23/1989","65","1/1/1900 12:00:28 AM","","","","n/a","33","50 Metres Backstroke Female LC","862","Riccione","ITA","N"
"6th Milano Trophy","28.45","3/20/2016","50 Backstroke LCM Female","ITA","Italy","Scalia, Silvia","F","7/16/1995","65","1/1/1900 12:00:28 AM","","","","n/a","35","50 Metres Backstroke Female LC","860","Milano","ITA","N"
"128. Deutsche Meisterschaften 2016","28.45","5/6/2016","50 Backstroke LCM Female","GER","Germany","Roas, Johanna","F","9/2/1993","65","1/1/1900 12:00:28 AM","","","","n/a","35","50 Metres Backstroke Female LC","860","Berlin","GER","N"
"East District Open & Grand Prix","28.47","5/28/2016","50 Backstroke LCM Female","GBR","Great Britain","Hope, Lucy","F","1/30/1997","65","1/1/1900 12:00:28 AM","","","","n/a","37","50 Metres Backstroke Female LC","858","Edinburgh","GBR","N"
"Israel Swimming Cup 2016","28.48","4/9/2016","50 Backstroke LCM Female","BLR","Belarus","Khakhlova, Sveta","F","10/2/1984","65","1/1/1900 12:00:28 AM","","","","n/a","38","50 Metres Backstroke Female LC","857","Netanya","ISR","N"
"Swim Open Stockholm","28.49","3/30/2016","50 Backstroke LCM Female","CZE","Czech Republic","Baumrtova, Simona","F","8/24/1991","65","1/1/1900 12:00:28 AM","","","","n/a","39","50 Metres Backstroke Female LC","856","Stockholm","SWE","N"
"Russian National Swimming Championships","28.49","4/16/2016","50 Backstroke LCM Female","RUS","Russia","Kameneva, Maria","F","5/27/1999","65","1/1/1900 12:00:28 AM","","","","n/a","39","50 Metres Backstroke Female LC","856","Moscow","RUS","N"
"Grand Prix - Puchar Polski","28.50","4/30/2016","50 Backstroke LCM Female","POL","Poland","Tchorz, Alicja","F","8/13/1992","65","1/1/1900 12:00:28 AM","","","","n/a","41","50 Metres Backstroke Female LC","855","Szczecin","POL","N"
"Kazakhstan Open Swimming Championships","28.50","5/4/2016","50 Backstroke LCM Female","KAZ","Kazakhstan","Rudenko, Katya","F","10/16/1994","65","1/1/1900 12:00:28 AM","","","","n/a","41","50 Metres Backstroke Female LC","855","Aktobe","KAZ","N"
"LEN: European Championships","28.51","5/20/2016","50 Backstroke LCM Female","AUT","Austria","Pilhatsch, Caroline","F","1/1/1999","65","1/1/1900 12:00:28 AM","","","","n/a","43","50 Metres Backstroke Female LC","855","London","GBR","N"
"National Spring Championships","28.53","4/22/2016","50 Backstroke LCM Female","ITA","Italy","Quaglieri, Tania","F","12/4/2000","65","1/1/1900 12:00:28 AM","","","","n/a","44","50 Metres Backstroke Female LC","853","Riccione","ITA","N"
"Flanders Speedo Cup 2016","28.53","1/23/2016","50 Backstroke LCM Female","GBR","Great Britain","Quigley, Lauren","F","2/28/1995","65","1/1/1900 12:00:28 AM","","","","n/a","44","50 Metres Backstroke Female LC","853","Antwerpen","BEL","N"
"Russian National Swimming Championships","28.55","4/16/2016","50 Backstroke LCM Female","RUS","Russia","Prikhodko, Irina","F","11/29/1998","65","1/1/1900 12:00:28 AM","","","","n/a","46","50 Metres Backstroke Female LC","851","Moscow","RUS","N"
"LEN: European Championships","28.55","5/20/2016","50 Backstroke LCM Female","GBR","Great Britain","Dawson, Kathleen","F","10/3/1997","65","1/1/1900 12:00:28 AM","","","","n/a","46","50 Metres Backstroke Female LC","851","London","GBR","N"
"Mare Nostrum - Spanish Grand Prix","28.55","6/12/2016","50 Backstroke LCM Female","GBR","Great Britain","Fullalove, Jessica","F","7/27/1996","65","1/1/1900 12:00:28 AM","","","","n/a","46","50 Metres Backstroke Female LC","851","Barcelona","ESP","N"
"2016 Konami Open","28.56","2/19/2016","50 Backstroke LCM Female","JPN","Japan","Sakai, Minoko","F","1/1/1990","65","1/1/1900 12:00:28 AM","","","","n/a","49","50 Metres Backstroke Female LC","850","Tokyo","JPN","N"
"Championnats de France Elite","28.58","4/1/2016","50 Backstroke LCM Female","FRA","France","Cini, Mathilde","F","11/18/1994","65","1/1/1900 12:00:28 AM","","","","n/a","50","50 Metres Backstroke Female LC","848","Montpellier","FRA","N"
"Meeting International FFN Golden Tour","24.67","2/5/2016","50 Backstroke LCM Male","FRA","France","Lacourt, Camille","M","4/22/1985","65","1/1/1900 12:00:24 AM","","","","n/a","1","50 Metres Backstroke Male LC","925","Amiens","FRA","N"
"Russian National Championships","24.70","4/16/2016","50 Backstroke LCM Male","RUS","Russia","Tarasevich, Grigory","M","8/1/1995","65","1/1/1900 12:00:24 AM","","","","n/a","2","50 Metres Backstroke Male LC","921","Moscow","RUS","N"
"2016 Konami Open","24.71","2/19/2016","50 Backstroke LCM Male","JPN","Japan","Koga, Junya","M","7/19/1987","65","1/1/1900 12:00:24 AM","","","","n/a","3","50 Metres Backstroke Male LC","920","Tokyo","JPN","N"
"Polish Championships","24.72","5/29/2016","50 Backstroke LCM Male","POL","Poland","Polewka, Tomek","M","8/5/1994","65","1/1/1900 12:00:24 AM","","","","n/a","4","50 Metres Backstroke Male LC","919","Szczecin","POL","N"
"2016 Australian Champs","24.73","4/13/2016","50 Backstroke LCM Male","AUS","Australia","Larkin, Mitch","M","7/9/1993","65","1/1/1900 12:00:24 AM","","","","n/a","5","50 Metres Backstroke Male LC","918","Adelaide","AUS","N"
"Russian National Championships","24.82","4/16/2016","50 Backstroke LCM Male","RUS","Russia","Ulyanov, Nikita","M","2/9/1994","65","1/1/1900 12:00:24 AM","","","","n/a","6","50 Metres Backstroke Male LC","908","Moscow","RUS","N"
"LEN: European Championships","24.82","5/19/2016","50 Backstroke LCM Male","HUN","Hungary","Bohus, Richard","M","4/9/1993","65","1/1/1900 12:00:24 AM","","","","n/a","6","50 Metres Backstroke Male LC","908","London","GBR","N"
"Meeting Open de la Mediterranee Circuit FFN - Gold","24.92","3/4/2016","50 Backstroke LCM Male","FRA","France","Manaudou, Florent","M","11/12/1990","65","1/1/1900 12:00:24 AM","","","","n/a","8","50 Metres Backstroke Male LC","897","Marseille","FRA","N"
"SU International/Dave McCullagh Memorial ","24.94","3/4/2016","50 Backstroke LCM Male","IRL","Ireland","Ryan, Shane","M","1/27/1994","65","1/1/1900 12:00:24 AM","","","","n/a","9","50 Metres Backstroke Male LC","895","Bangor","IRL","N"
"LEN European Aquatics Champs","24.97","5/16/2016","50 Backstroke LCM Male","ROU","Romania","Glinta, Robert","M","4/18/1997","65","1/1/1900 12:00:24 AM","","","","n/a","10","50 Metres Backstroke Male LC","892","London","GBR","N"
"Netanya International Swimming Championship 2016","25.00","2/13/2016","50 Backstroke LCM Male","ISR","Israel","Kopelev, Jonatan","M","10/1/1991","65","1/1/1900 12:00:25 AM","","","","n/a","11","50 Metres Backstroke Male LC","889","Netanya","ISR","N"
"LEN European Aquatics Champs","25.02","5/16/2016","50 Backstroke LCM Male","ISR","Israel","Barnea, Guy","M","9/9/1987","65","1/1/1900 12:00:25 AM","","","","n/a","12","50 Metres Backstroke Male LC","887","London","GBR","N"
"German Championships","25.05","5/5/2016","50 Backstroke LCM Male","GER","Germany","Glania, Jan-Philip","M","11/8/1988","65","1/1/1900 12:00:25 AM","","","","n/a","13","50 Metres Backstroke Male LC","883","Berlin","GER","N"
"Russian National Championships","25.06","4/16/2016","50 Backstroke LCM Male","RUS","Russia","Rylov, Evgeny","M","9/23/1996","65","1/1/1900 12:00:25 AM","","","","n/a","14","50 Metres Backstroke Male LC","882","Moscow","RUS","N"
"2016 Australian Champs","25.07","4/13/2016","50 Backstroke LCM Male","AUS","Australia","Hurley, Bobby","M","9/26/1988","65","1/1/1900 12:00:25 AM","","","","n/a","15","50 Metres Backstroke Male LC","881","Adelaide","AUS","N"
"Open Championship of The Republic of Belarus  ","25.08","4/20/2016","50 Backstroke LCM Male","BLR","Belarus","Tsmyh, Mikita","M","4/15/1997","65","1/1/1900 12:00:25 AM","","","","n/a","16","50 Metres Backstroke Male LC","880","Brest","BLR","N"
"National Spring Championships","25.09","4/23/2016","50 Backstroke LCM Male","ITA","Italy","Sabbioni, Simone","M","10/3/1996","65","1/1/1900 12:00:25 AM","","","","n/a","17","50 Metres Backstroke Male LC","879","Riccione","ITA","N"
"Open Championship of The Republic of Belarus  ","25.14","4/20/2016","50 Backstroke LCM Male","BLR","Belarus","Staselovich, Viktar","M","5/28/1994","65","1/1/1900 12:00:25 AM","","","","n/a","18","50 Metres Backstroke Male LC","874","Brest","BLR","N"
"53rd Trofeo Sette Colli","25.14","6/24/2016","50 Backstroke LCM Male","ITA","Italy","Bonacchi, Niccolo","M","11/1/1994","65","1/1/1900 12:00:25 AM","","","","n/a","18","50 Metres Backstroke Male LC","874","Rome","ITA","N"
"2016 Aquatic Super Series","25.16","2/5/2016","50 Backstroke LCM Male","CHN","China","Xu, Jiayu","M","8/19/1995","65","1/1/1900 12:00:25 AM","","","","n/a","20","50 Metres Backstroke Male LC","872","Perth","AUS","N"
"59th Milo Malaysia Open Swimming Championship","25.17","5/6/2016","50 Backstroke LCM Male","INA","Indonesia","Sudartawa, I Gede","M","9/8/1994","65","1/1/1900 12:00:25 AM","","","","n/a","21","50 Metres Backstroke Male LC","871","Shah Alam Selangor","MAS","N"
"XLIII Campeonato Sudamericano","25.19","4/2/2016","50 Backstroke LCM Male","BRA","Brazil","Guido, Guilherme","M","2/12/1987","65","1/1/1900 12:00:25 AM","","","","n/a","22","50 Metres Backstroke Male LC","869","Asuncion","PAR","N"
"Victorian Open","25.21","1/22/2016","50 Backstroke LCM Male","AUS","Australia","Beaver, Josh","M","3/1/1993","65","1/1/1900 12:00:25 AM","","","","n/a","23","50 Metres Backstroke Male LC","867","Victorian","AUS","N"
"Open Championship of The Republic of Belarus  ","25.24","4/20/2016","50 Backstroke LCM Male","BLR","Belarus","Dzialendzik, Maksim","M","1/29/1996","65","1/1/1900 12:00:25 AM","","","","n/a","24","50 Metres Backstroke Male LC","864","Brest","BLR","N"
"Spanish Open National Championships ","25.27","3/20/2016","50 Backstroke LCM Male","ESP","Spain","Ortiz, Miguel","M","2/19/1991","65","1/1/1900 12:00:25 AM","","","","n/a","25","50 Metres Backstroke Male LC","860","Sabadell","ESP","N"
"Open Championship of The Republic of Belarus  ","25.28","4/20/2016","50 Backstroke LCM Male","UKR","Ukraine","Hurnytskyi, Dmytro","M","10/24/1994","65","1/1/1900 12:00:25 AM","","","","n/a","26","50 Metres Backstroke Male LC","859","Brest","BLR","N"
"LEN: European Championships","25.28","5/18/2016","50 Backstroke LCM Male","GRE","Greece","Christou, Apostolos","M","11/1/1996","65","1/1/1900 12:00:25 AM","","","","n/a","26","50 Metres Backstroke Male LC","859","London","GBR","N"
"53rd Trofeo Sette Colli","25.31","6/24/2016","50 Backstroke LCM Male","AUS","Australia","Treffers, Ben","M","8/15/1991","65","1/1/1900 12:00:25 AM","","","","n/a","28","50 Metres Backstroke Male LC","856","Rome","ITA","N"
"National Spring Championships","25.34","4/23/2016","50 Backstroke LCM Male","ITA","Italy","Pizzamiglio, Stefano Mauro","M","11/6/1991","65","1/1/1900 12:00:25 AM","","","","n/a","29","50 Metres Backstroke Male LC","853","Riccione","ITA","N"
"LEN: European Championships","25.36","5/18/2016","50 Backstroke LCM Male","GBR","Great Britain","Walker-Hebborn, Chris","M","7/1/1990","65","1/1/1900 12:00:25 AM","","","","n/a","30","50 Metres Backstroke Male LC","851","London","GBR","N"
"National Spring Championships","25.37","4/23/2016","50 Backstroke LCM Male","ITA","Italy","Di Tora, Mirco","M","5/19/1986","65","1/1/1900 12:00:25 AM","","","","n/a","31","50 Metres Backstroke Male LC","850","Riccione","ITA","N"
"Spanish Open National Championships ","25.37","3/20/2016","50 Backstroke LCM Male","ESP","Spain","Wildeboer Faber, Aschwin","M","2/14/1986","65","1/1/1900 12:00:25 AM","","","","n/a","31","50 Metres Backstroke Male LC","850","Sabadell","ESP","N"
"2016 NSW State Open Championships","25.37","3/4/2016","50 Backstroke LCM Male","AUS","Australia","Delaney, Ashley","M","4/11/1986","65","1/1/1900 12:00:25 AM","","","","n/a","31","50 Metres Backstroke Male LC","850","Sydney","AUS","N"
"Hungarian Swimming Championchip","25.39","4/13/2016","50 Backstroke LCM Male","HUN","Hungary","Balog, Gabor","M","9/2/1990","65","1/1/1900 12:00:25 AM","","","","n/a","34","50 Metres Backstroke Male LC","848","Gyor","HUN","N"
"Open Championship of The Republic of Belarus  ","25.39","4/20/2016","50 Backstroke LCM Male","BLR","Belarus","Sankovich, Pavel","M","6/29/1990","65","1/1/1900 12:00:25 AM","","","","n/a","34","50 Metres Backstroke Male LC","848","Brest","BLR","N"
"Russian National Championships","25.40","4/16/2016","50 Backstroke LCM Male","RUS","Russia","Nikolaev, Mark","M","7/30/1997","65","1/1/1900 12:00:25 AM","","","","n/a","36","50 Metres Backstroke Male LC","847","Moscow","RUS","N"
"National Spring Championships","25.42","4/23/2016","50 Backstroke LCM Male","ITA","Italy","Milli, Matteo","M","4/22/1989","65","1/1/1900 12:00:25 AM","","","","n/a","37","50 Metres Backstroke Male LC","845","Riccione","ITA","N"
"Russian National Swimming Championships","25.43","4/16/2016","50 Backstroke LCM Male","RUS","Russia","Butymov, Anton","M","2/15/1987","65","1/1/1900 12:00:25 AM","","","","n/a","38","50 Metres Backstroke Male LC","844","Moscow","RUS","N"
"Danish Open 2016","25.43","4/15/2016","50 Backstroke LCM Male","DEN","Denmark","Jakupsson, Magnus","M","9/8/1994","65","1/1/1900 12:00:25 AM","","","","n/a","38","50 Metres Backstroke Male LC","844","Copenhagen","DEN","N"
"128. Deutsche Meisterschaften 2016","25.43","5/6/2016","50 Backstroke LCM Male","GER","Germany","Di Carli, Marco","M","4/12/1985","65","1/1/1900 12:00:25 AM","","","","n/a","38","50 Metres Backstroke Male LC","844","Berlin","GER","N"
"Championnats de France Elite","25.44","3/30/2016","50 Backstroke LCM Male","FRA","France","Moueddene, Eddie","M","2/24/1990","65","1/1/1900 12:00:25 AM","","","","n/a","41","50 Metres Backstroke Male LC","843","Montpellier","FRA","N"
"2016 Konami Open","25.44","2/19/2016","50 Backstroke LCM Male","JPN","Japan","Hasegawa, Junya","M","1/1/1993","65","1/1/1900 12:00:25 AM","","","","n/a","41","50 Metres Backstroke Male LC","843","Tokyo","JPN","N"
"Japan Open 2016","25.45","5/22/2016","50 Backstroke LCM Male","JPN","Japan","NAKAO, SYUNICHI","M","1/1/1995","65","1/1/1900 12:00:25 AM","","","","n/a","43","50 Metres Backstroke Male LC","842","Tokyo","JPN","N"
"2016 Australian Champs","25.46","4/13/2016","50 Backstroke LCM Male","AUS","Australia","Incerti, Zac","M","7/13/1996","65","1/1/1900 12:00:25 AM","","","","n/a","44","50 Metres Backstroke Male LC","841","Adelaide","AUS","N"
"128. Deutsche Meisterschaften 2016","25.48","5/6/2016","50 Backstroke LCM Male","GER","Germany","Schwarz, Carl-Louis","M","8/29/1995","65","1/1/1900 12:00:25 AM","","","","n/a","45","50 Metres Backstroke Male LC","839","Berlin","GER","N"
"128. Deutsche Meisterschaften 2016","25.50","5/6/2016","50 Backstroke LCM Male","GER","Germany","Ulrich, Marek","M","1/1/1997","65","1/1/1900 12:00:25 AM","","","","n/a","46","50 Metres Backstroke Male LC","837","Berlin","GER","N"
"128. Deutsche Meisterschaften 2016","25.51","5/6/2016","50 Backstroke LCM Male","GER","Germany","Diener, Christian","M","6/3/1993","65","1/1/1900 12:00:25 AM","","","","n/a","47","50 Metres Backstroke Male LC","836","Berlin","GER","N"
"2016 Konami Open","25.52","2/19/2016","50 Backstroke LCM Male","JPN","Japan","Kaneko, Masaki","M","3/27/1992","65","1/1/1900 12:00:25 AM","","","","n/a","48","50 Metres Backstroke Male LC","835","Tokyo","JPN","N"
"2016 Canadian Olympic Swimming Trials","25.54","4/5/2016","50 Backstroke LCM Male","USA","United States","Murphy, Ryan","M","7/2/1995","65","1/1/1900 12:00:25 AM","","","","n/a","49","50 Metres Backstroke Male LC","833","Toronto","CAN","N"
